CLIENT_ID,IS_INTERESTED_INVESTMENT,IS_INTERESTED_BUILD_CREDIT,IS_INTERESTED_INCREASE_INCOME,IS_INTERESTED_PAY_OFF_DEBT,IS_INTERESTED_MANAGE_SPENDING,IS_INTERESTED_GROW_SAVINGS
430,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
431,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
432,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
433,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
434,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
435,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
436,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
437,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
438,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
439,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
440,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
441,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
442,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
443,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
444,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
445,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
446,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
447,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
448,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
449,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
450,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
451,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
452,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
453,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
454,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
455,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
456,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
457,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
458,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
459,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
460,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
461,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
462,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
463,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
464,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
465,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
466,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
467,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
468,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
469,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
470,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
471,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
472,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
473,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
474,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
475,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
476,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
477,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
478,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
479,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
480,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
481,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
482,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
483,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
484,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
485,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
486,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
487,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
488,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
489,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
490,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
491,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
492,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
493,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
494,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
495,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
496,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
497,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
498,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
499,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
500,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
501,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
502,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
503,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
504,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
505,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
506,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
507,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
508,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
509,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
510,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
511,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
512,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
513,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
514,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
515,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
516,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
517,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
518,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
519,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
520,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
521,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
522,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
523,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
524,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
525,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
526,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
527,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
528,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
529,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
530,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
531,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
532,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
533,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
534,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
535,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
536,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
537,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
538,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
539,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
540,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
541,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
542,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
543,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
544,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
545,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
546,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
547,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
548,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
549,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
550,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
551,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
552,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
553,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
554,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
555,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
556,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
557,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
558,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
559,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
560,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
561,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
562,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
563,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
564,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
565,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
566,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
567,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
568,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
569,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
570,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
571,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
572,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
573,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
574,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
575,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
576,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
577,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
578,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
579,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
580,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
581,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
582,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
583,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
584,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
585,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
586,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
587,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
588,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
589,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
590,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
591,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
592,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
593,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
594,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
595,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
596,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
597,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
598,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
599,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
600,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
601,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
602,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
603,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
604,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
605,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
606,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
607,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
608,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
609,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
610,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
611,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
612,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
613,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
614,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
615,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
616,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
617,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
618,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
619,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
620,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
621,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
622,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
623,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
624,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
625,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
626,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
627,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
628,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
629,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
630,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
631,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
632,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
633,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
634,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
635,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
636,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
637,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
638,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
639,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
640,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
641,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
642,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
643,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
644,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
645,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
646,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
647,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
648,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
649,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
650,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
651,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
652,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
653,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
654,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
655,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
656,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
657,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
658,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
659,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
660,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
661,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
662,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
663,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
664,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
665,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
666,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
668,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
669,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
670,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
671,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
672,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
673,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
674,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
675,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
676,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
677,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
678,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
679,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
680,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
681,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
682,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
683,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
684,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
685,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
686,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
687,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
688,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
689,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
690,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
691,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
692,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
693,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
694,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
695,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
696,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
697,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
698,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
699,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
700,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
701,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
702,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
703,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
704,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
705,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
706,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
707,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
708,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
709,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
710,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
711,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
712,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
713,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
714,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
715,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
716,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
717,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
718,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
719,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
720,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
721,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
722,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
723,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
724,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
725,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
726,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
727,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
728,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
729,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
730,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
731,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
732,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
733,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
734,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
735,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
736,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
737,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
738,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
739,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
740,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
741,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
742,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
743,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
744,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
745,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
746,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
747,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
748,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
749,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
750,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
751,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
752,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
753,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
754,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
755,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
756,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
757,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
758,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
759,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
760,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
761,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
762,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
763,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
764,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
765,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
766,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
767,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
768,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
769,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
770,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
771,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
772,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
773,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
774,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
775,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
776,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
777,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
778,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
779,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
780,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
781,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
782,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
783,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
784,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
785,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
786,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
787,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
788,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
789,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
790,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
791,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
792,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
793,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
794,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
795,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
796,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
797,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
798,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
799,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
801,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
802,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
803,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
804,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
805,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
806,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
807,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
808,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
809,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
810,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
811,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
812,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
813,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
814,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
815,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
816,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
817,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
818,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
819,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
820,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
821,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
822,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
823,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
824,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
825,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
826,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
827,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
828,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
829,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
830,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
831,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
832,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
833,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
834,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
835,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
836,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
837,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
838,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
839,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
840,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
841,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
842,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
843,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
844,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
845,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
846,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
847,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
848,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
849,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
850,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
851,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
852,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
853,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
854,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
855,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
856,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
857,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
858,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
859,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
860,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
861,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
862,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
